Scode,Coname,Date,Time,Weektime,Tradetm_dum,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600489,中金黄金,2020/9/23,15:00-9:00,星期三,0,30,7,4,19,11753,60
600489,中金黄金,2020/9/23,9:00-15:00,星期三,1,32,7,7,18,10002,53
600489,中金黄金,2020/9/24,9:00-15:00,星期四,1,64,18,13,33,16598,118
600489,中金黄金,2020/9/24,15:00-9:00,星期四,0,31,8,8,15,11093,57
600489,中金黄金,2020/9/25,9:00-15:00,星期五,1,18,3,7,8,4617,15
600489,中金黄金,2020/9/25,15:00-24:00,星期五,0,4,0,1,3,1169,4
600489,中金黄金,2020/9/25,15:00-9:00,星期五,0,28,5,5,18,9449,63
600489,中金黄金,2020/9/26,0:00-24:00,星期六,0,12,4,2,6,4321,22
600489,中金黄金,2020/9/27,0:00-24:00,星期日,0,7,2,1,4,2626,2
600489,中金黄金,2020/9/28,0:00-9:00,星期一,0,2,2,0,0,863,4
600489,中金黄金,2020/9/28,9:00-15:00,星期一,1,22,3,4,15,6044,34
600489,中金黄金,2020/9/29,9:00-15:00,星期二,1,52,14,12,26,13022,45
600489,中金黄金,2020/9/29,15:00-9:00,星期二,0,14,4,1,9,3493,9
600489,中金黄金,2020/9/30,9:00-15:00,星期三,1,40,11,7,22,11413,53
600489,中金黄金,2020/9/30,15:00-9:00,星期三,0,18,3,4,11,4775,24
600489,中金黄金,2020/10/1,9:00-15:00,星期四,1,1,0,0,1,471,5
600489,中金黄金,2020/10/1,15:00-9:00,星期四,0,8,2,0,6,1921,2
600489,中金黄金,2020/10/2,15:00-9:00,星期五,0,5,3,0,2,1943,2
600489,中金黄金,2020/10/3,0:00-24:00,星期六,0,4,0,0,4,1507,5
600489,中金黄金,2020/10/4,0:00-24:00,星期日,0,1,0,0,1,170,0
600489,中金黄金,2020/10/5,9:00-15:00,星期一,1,2,0,0,2,679,2
600489,中金黄金,2020/10/6,15:00-9:00,星期二,0,1,0,1,0,426,4
600489,中金黄金,2020/10/6,9:00-15:00,星期二,1,1,0,0,1,1106,1
600489,中金黄金,2020/10/7,15:00-9:00,星期三,0,1,1,0,0,1207,0
600489,中金黄金,2020/10/8,9:00-15:00,星期四,1,1,0,0,1,445,0
600489,中金黄金,2020/10/8,15:00-9:00,星期四,0,1,1,0,0,635,2
600489,中金黄金,2020/10/9,9:00-15:00,星期五,1,12,3,1,8,5007,35
600489,中金黄金,2020/10/9,15:00-9:00,星期五,0,4,1,0,3,1790,10
600489,中金黄金,2020/10/9,15:00-24:00,星期五,0,6,3,0,3,1562,2
600489,中金黄金,2020/10/10,0:00-24:00,星期六,0,6,4,0,2,2126,1
600489,中金黄金,2020/10/11,0:00-24:00,星期日,0,6,4,0,2,2635,11
600489,中金黄金,2020/10/12,0:00-9:00,星期一,0,2,1,0,1,805,1
600489,中金黄金,2020/10/12,9:00-15:00,星期一,1,29,8,7,14,9595,42
600489,中金黄金,2020/10/13,9:00-15:00,星期二,1,38,8,11,19,12151,70
600489,中金黄金,2020/10/13,15:00-9:00,星期二,0,18,8,2,8,4721,11
600489,中金黄金,2020/10/14,9:00-15:00,星期三,1,14,3,4,7,4422,15
600489,中金黄金,2020/10/14,15:00-9:00,星期三,0,17,6,2,9,6357,13
600489,中金黄金,2020/10/15,15:00-9:00,星期四,0,12,4,0,8,3636,13
600489,中金黄金,2020/10/15,9:00-15:00,星期四,1,16,2,5,9,4648,11
600489,中金黄金,2020/10/16,15:00-9:00,星期五,0,10,3,1,6,2284,2
600489,中金黄金,2020/10/16,15:00-24:00,星期五,0,8,2,0,6,2281,3
600489,中金黄金,2020/10/16,9:00-15:00,星期五,1,34,7,11,16,9194,44
600489,中金黄金,2020/10/17,0:00-24:00,星期六,0,10,4,0,6,3833,8
600489,中金黄金,2020/10/18,0:00-24:00,星期日,0,2,0,0,2,805,3
600489,中金黄金,2020/10/19,9:00-15:00,星期一,1,22,6,6,10,6520,39
600489,中金黄金,2020/10/19,0:00-9:00,星期一,0,1,1,0,0,297,0
600489,中金黄金,2020/10/20,15:00-9:00,星期二,0,16,12,0,4,5338,27
600489,中金黄金,2020/10/20,9:00-15:00,星期二,1,26,3,8,15,7979,32
600489,中金黄金,2020/10/21,15:00-9:00,星期三,0,25,7,4,14,8922,31
600489,中金黄金,2020/10/21,9:00-15:00,星期三,1,33,8,6,19,9137,58
600489,中金黄金,2020/10/22,9:00-15:00,星期四,1,23,3,4,16,6366,50
600489,中金黄金,2020/10/22,15:00-9:00,星期四,0,21,9,1,11,5484,17
600489,中金黄金,2020/10/23,9:00-15:00,星期五,1,25,5,6,14,6930,37
600489,中金黄金,2020/10/23,15:00-9:00,星期五,0,17,4,2,11,3969,23
600489,中金黄金,2020/10/23,15:00-24:00,星期五,0,13,1,6,6,2414,7
600489,中金黄金,2020/10/24,0:00-24:00,星期六,0,4,2,0,2,1003,2
600489,中金黄金,2020/10/25,0:00-24:00,星期日,0,6,1,1,4,2609,18
600489,中金黄金,2020/10/26,9:00-15:00,星期一,1,37,9,9,19,10825,65
600489,中金黄金,2020/10/26,0:00-9:00,星期一,0,2,2,0,0,1107,3
600489,中金黄金,2020/10/27,15:00-9:00,星期二,0,22,6,7,9,7282,72
600489,中金黄金,2020/10/27,9:00-15:00,星期二,1,18,6,1,11,5136,41
600489,中金黄金,2020/10/28,9:00-15:00,星期三,1,53,11,10,32,15178,95
600489,中金黄金,2020/10/28,15:00-9:00,星期三,0,14,6,2,6,3920,11
600489,中金黄金,2020/10/29,9:00-15:00,星期四,1,36,9,11,16,13232,91
600489,中金黄金,2020/10/29,15:00-9:00,星期四,0,33,7,9,17,6954,19
600489,中金黄金,2020/10/30,9:00-15:00,星期五,1,31,7,5,19,9031,53
600489,中金黄金,2020/10/30,15:00-9:00,星期五,0,12,5,2,5,4250,17
600489,中金黄金,2020/10/30,15:00-24:00,星期五,0,44,19,4,21,32125,109
600489,中金黄金,2020/10/31,0:00-24:00,星期六,0,12,4,0,8,6607,29
600489,中金黄金,2020/11/1,0:00-24:00,星期日,0,11,5,0,6,5192,16
600489,中金黄金,2020/11/2,9:00-15:00,星期一,1,26,9,5,12,7979,51
600489,中金黄金,2020/11/2,0:00-9:00,星期一,0,2,1,1,0,640,0
600489,中金黄金,2020/11/3,15:00-9:00,星期二,0,12,8,0,4,3045,14
600489,中金黄金,2020/11/3,9:00-15:00,星期二,1,28,6,6,16,9362,37
600489,中金黄金,2020/11/4,15:00-9:00,星期三,0,21,10,1,10,7757,30
600489,中金黄金,2020/11/4,9:00-15:00,星期三,1,24,7,4,13,6848,26
600489,中金黄金,2020/11/5,9:00-15:00,星期四,1,16,8,2,6,4642,35
600489,中金黄金,2020/11/5,15:00-9:00,星期四,0,22,12,2,8,5669,22
600489,中金黄金,2020/11/6,9:00-15:00,星期五,1,51,11,12,28,11626,67
600489,中金黄金,2020/11/6,15:00-24:00,星期五,0,19,7,2,10,4877,16
600489,中金黄金,2020/11/6,15:00-9:00,星期五,0,29,16,0,13,8807,38
600489,中金黄金,2020/11/7,0:00-24:00,星期六,0,5,4,0,1,1591,6
600489,中金黄金,2020/11/8,0:00-24:00,星期日,0,7,4,2,1,2867,3
600489,中金黄金,2020/11/9,9:00-15:00,星期一,1,50,9,12,29,15297,103
600489,中金黄金,2020/11/9,0:00-9:00,星期一,0,2,1,0,1,693,3
600489,中金黄金,2020/11/10,9:00-15:00,星期二,1,60,11,8,41,17288,89
600489,中金黄金,2020/11/10,15:00-9:00,星期二,0,63,15,13,35,20067,145
600489,中金黄金,2020/11/11,15:00-9:00,星期三,0,17,7,1,9,4039,17
600489,中金黄金,2020/11/11,9:00-15:00,星期三,1,55,15,13,27,14799,89
600489,中金黄金,2020/11/12,15:00-9:00,星期四,0,25,8,6,11,6401,27
600489,中金黄金,2020/11/12,9:00-15:00,星期四,1,49,14,9,26,11863,55
600489,中金黄金,2020/11/13,15:00-9:00,星期五,0,20,10,2,8,6102,34
600489,中金黄金,2020/11/13,9:00-15:00,星期五,1,33,9,5,19,6879,17
600489,中金黄金,2020/11/13,15:00-24:00,星期五,0,16,3,1,12,4603,54
600489,中金黄金,2020/11/14,0:00-24:00,星期六,0,4,2,0,2,1064,3
600489,中金黄金,2020/11/15,0:00-24:00,星期日,0,6,2,2,2,1558,5
600489,中金黄金,2020/11/16,9:00-15:00,星期一,1,36,14,4,18,9141,61
600489,中金黄金,2020/11/16,0:00-9:00,星期一,0,5,2,1,2,2312,6
600489,中金黄金,2020/11/17,9:00-15:00,星期二,1,38,10,13,15,8517,36
600489,中金黄金,2020/11/17,15:00-9:00,星期二,0,19,9,2,8,5875,23
600489,中金黄金,2020/11/18,15:00-9:00,星期三,0,13,4,1,8,3089,5
600489,中金黄金,2020/11/18,9:00-15:00,星期三,1,29,11,8,10,10270,49
600489,中金黄金,2020/11/19,9:00-15:00,星期四,1,23,6,4,13,6361,38
600489,中金黄金,2020/11/19,15:00-9:00,星期四,0,22,8,2,12,5930,19
600489,中金黄金,2020/11/20,9:00-15:00,星期五,1,40,9,9,22,7863,33
600489,中金黄金,2020/11/20,15:00-24:00,星期五,0,10,6,0,4,1975,8
600489,中金黄金,2020/11/20,15:00-9:00,星期五,0,14,3,2,9,3189,6
600489,中金黄金,2020/11/21,0:00-24:00,星期六,0,6,1,1,4,1664,7
600489,中金黄金,2020/11/22,0:00-24:00,星期日,0,6,2,0,4,2611,3
600489,中金黄金,2020/11/23,0:00-9:00,星期一,0,2,1,0,1,1375,5
600489,中金黄金,2020/11/23,9:00-15:00,星期一,1,35,10,10,15,8833,42
600489,中金黄金,2020/11/24,15:00-9:00,星期二,0,26,12,4,10,6095,27
600489,中金黄金,2020/11/24,9:00-15:00,星期二,1,30,3,10,17,8766,59
600489,中金黄金,2020/11/25,15:00-9:00,星期三,0,21,10,3,8,6353,29
600489,中金黄金,2020/11/25,9:00-15:00,星期三,1,24,5,4,15,7152,69
600489,中金黄金,2020/11/26,15:00-9:00,星期四,0,13,6,0,7,2496,10
600489,中金黄金,2020/11/26,9:00-15:00,星期四,1,25,5,5,15,9542,100
600489,中金黄金,2020/11/27,15:00-24:00,星期五,0,18,4,4,10,7279,50
600489,中金黄金,2020/11/27,15:00-9:00,星期五,0,16,5,3,8,3819,14
600489,中金黄金,2020/11/27,9:00-15:00,星期五,1,34,8,12,14,7220,47
600489,中金黄金,2020/11/28,0:00-24:00,星期六,0,18,5,1,12,5316,33
600489,中金黄金,2020/11/29,0:00-24:00,星期日,0,18,5,3,10,5680,30
600489,中金黄金,2020/11/30,0:00-9:00,星期一,0,5,2,3,0,1090,4
600489,中金黄金,2020/11/30,9:00-15:00,星期一,1,49,15,4,30,12501,76
600489,中金黄金,2020/12/1,15:00-9:00,星期二,0,23,8,2,13,7533,24
600489,中金黄金,2020/12/1,9:00-15:00,星期二,1,34,11,5,18,9089,60
600489,中金黄金,2020/12/2,15:00-9:00,星期三,0,23,10,3,10,5939,57
600489,中金黄金,2020/12/2,9:00-15:00,星期三,1,29,12,2,15,8106,50
600489,中金黄金,2020/12/3,9:00-15:00,星期四,1,41,14,9,18,10440,77
600489,中金黄金,2020/12/3,15:00-9:00,星期四,0,17,12,2,3,3953,22
600489,中金黄金,2020/12/4,9:00-15:00,星期五,1,36,10,7,19,8089,27
600489,中金黄金,2020/12/4,15:00-9:00,星期五,0,24,9,2,13,5984,26
600489,中金黄金,2020/12/4,15:00-24:00,星期五,0,3,0,0,3,798,5
600489,中金黄金,2020/12/5,0:00-24:00,星期六,0,7,2,1,4,1840,3
600489,中金黄金,2020/12/6,0:00-24:00,星期日,0,8,4,1,3,2466,1
600489,中金黄金,2020/12/7,9:00-15:00,星期一,1,28,8,6,14,6557,24
600489,中金黄金,2020/12/7,0:00-9:00,星期一,0,2,1,0,1,537,0
600489,中金黄金,2020/12/8,15:00-9:00,星期二,0,22,10,4,8,4001,23
600489,中金黄金,2020/12/8,9:00-15:00,星期二,1,34,10,6,18,6871,22
600489,中金黄金,2020/12/9,15:00-9:00,星期三,0,21,7,2,12,4782,16
600489,中金黄金,2020/12/9,9:00-15:00,星期三,1,53,11,16,26,11995,69
600489,中金黄金,2020/12/10,9:00-15:00,星期四,1,67,18,15,34,15124,77
600489,中金黄金,2020/12/10,15:00-9:00,星期四,0,35,9,5,21,7703,54
600489,中金黄金,2020/12/11,15:00-24:00,星期五,0,15,6,3,6,2667,20
600489,中金黄金,2020/12/11,15:00-9:00,星期五,0,38,11,9,18,10167,51
600489,中金黄金,2020/12/11,9:00-15:00,星期五,1,66,8,15,43,12471,113
600489,中金黄金,2020/12/12,0:00-24:00,星期六,0,6,1,0,5,1229,3
600489,中金黄金,2020/12/13,0:00-24:00,星期日,0,14,2,0,12,3783,5
600489,中金黄金,2020/12/14,0:00-9:00,星期一,0,2,2,0,0,489,0
600489,中金黄金,2020/12/14,9:00-15:00,星期一,1,47,10,14,23,12342,72
600489,中金黄金,2020/12/15,15:00-9:00,星期二,0,21,8,3,10,5292,32
600489,中金黄金,2020/12/15,9:00-15:00,星期二,1,29,5,8,16,7695,69
600489,中金黄金,2020/12/16,15:00-9:00,星期三,0,13,8,0,5,2782,6
600489,中金黄金,2020/12/16,9:00-15:00,星期三,1,23,5,5,13,6048,41
600489,中金黄金,2020/12/17,15:00-9:00,星期四,0,12,4,0,8,2901,11
600489,中金黄金,2020/12/17,9:00-15:00,星期四,1,36,9,9,18,7580,51
600489,中金黄金,2020/12/18,9:00-15:00,星期五,1,53,13,9,31,11980,73
600489,中金黄金,2020/12/18,15:00-9:00,星期五,0,18,8,1,9,3757,22
600489,中金黄金,2020/12/18,15:00-24:00,星期五,0,27,9,3,15,7750,36
600489,中金黄金,2020/12/19,0:00-24:00,星期六,0,12,6,2,4,3710,11
600489,中金黄金,2020/12/20,0:00-24:00,星期日,0,9,5,0,4,2453,3
600489,中金黄金,2020/12/21,0:00-9:00,星期一,0,5,3,0,2,1258,2
600489,中金黄金,2020/12/21,9:00-15:00,星期一,1,51,8,18,25,11737,54
600489,中金黄金,2020/12/22,15:00-9:00,星期二,0,23,7,5,11,5863,19
600489,中金黄金,2020/12/22,9:00-15:00,星期二,1,67,12,10,45,14693,66
600489,中金黄金,2020/12/23,9:00-15:00,星期三,1,42,9,7,26,9571,59
600489,中金黄金,2020/12/23,15:00-9:00,星期三,0,45,7,10,28,10069,68
600489,中金黄金,2020/12/24,9:00-15:00,星期四,1,40,11,6,23,8104,56
600489,中金黄金,2020/12/24,15:00-9:00,星期四,0,28,10,4,14,6701,51
600489,中金黄金,2020/12/25,15:00-24:00,星期五,0,9,6,1,2,1252,7
600489,中金黄金,2020/12/25,9:00-15:00,星期五,1,38,9,11,18,7693,46
600489,中金黄金,2020/12/25,15:00-9:00,星期五,0,21,6,3,12,3918,24
600489,中金黄金,2020/12/26,0:00-24:00,星期六,0,9,4,0,5,2614,8
600489,中金黄金,2020/12/27,0:00-24:00,星期日,0,10,3,2,5,2870,9
600489,中金黄金,2020/12/28,9:00-15:00,星期一,1,39,11,6,22,8493,37
600489,中金黄金,2020/12/28,0:00-9:00,星期一,0,4,2,0,2,969,3
600489,中金黄金,2020/12/29,9:00-15:00,星期二,1,35,6,4,25,7986,56
600489,中金黄金,2020/12/29,15:00-9:00,星期二,0,20,7,3,10,3369,2
600489,中金黄金,2020/12/30,9:00-15:00,星期三,1,37,7,9,21,7814,39
600489,中金黄金,2020/12/30,15:00-9:00,星期三,0,16,6,2,8,3703,8
600489,中金黄金,2020/12/31,9:00-15:00,星期四,1,29,9,5,15,6007,34
600489,中金黄金,2020/12/31,15:00-9:00,星期四,0,12,6,0,6,3595,40
600547,山东黄金,2020/1/1,15:00-9:00,星期三,0,39,17,5,17,40908,78
600547,山东黄金,2020/1/1,9:00-15:00,星期三,1,3,0,1,2,6178,14
600547,山东黄金,2020/1/2,15:00-9:00,星期四,0,22,9,3,10,21417,71
600547,山东黄金,2020/1/2,9:00-15:00,星期四,1,119,44,18,57,41814,122
600547,山东黄金,2020/1/3,9:00-15:00,星期五,1,325,113,50,162,115873,232
600547,山东黄金,2020/1/3,15:00-24:00,星期五,0,64,20,8,36,64003,94
600547,山东黄金,2020/1/3,15:00-9:00,星期五,0,49,20,5,24,32087,67
600547,山东黄金,2020/1/4,0:00-24:00,星期六,0,71,31,10,30,84524,142
600547,山东黄金,2020/1/5,0:00-24:00,星期日,0,102,35,2,65,132845,220
600547,山东黄金,2020/1/6,0:00-9:00,星期一,0,45,16,3,26,30413,57
600547,山东黄金,2020/1/6,9:00-15:00,星期一,1,426,119,73,234,133050,310
600547,山东黄金,2020/1/7,9:00-15:00,星期二,1,262,94,46,122,93685,210
600547,山东黄金,2020/1/7,15:00-9:00,星期二,0,156,49,24,83,139066,257
600547,山东黄金,2020/1/8,9:00-15:00,星期三,1,462,150,90,222,131183,194
600547,山东黄金,2020/1/8,15:00-9:00,星期三,0,206,78,17,111,140571,164
600547,山东黄金,2020/1/9,15:00-9:00,星期四,0,196,39,46,111,139535,200
600547,山东黄金,2020/1/9,9:00-15:00,星期四,1,472,118,127,227,156193,420
600547,山东黄金,2020/1/10,15:00-9:00,星期五,0,117,26,23,68,120780,195
600547,山东黄金,2020/1/10,15:00-24:00,星期五,0,47,13,7,27,32206,47
600547,山东黄金,2020/1/10,9:00-15:00,星期五,1,252,57,67,128,88707,251
600547,山东黄金,2020/1/11,0:00-24:00,星期六,0,62,23,1,38,78792,143
600547,山东黄金,2020/1/12,0:00-24:00,星期日,0,28,13,1,14,29969,47
600547,山东黄金,2020/1/13,9:00-15:00,星期一,1,136,30,37,69,56824,144
600547,山东黄金,2020/1/13,0:00-9:00,星期一,0,6,4,2,0,9157,14
600547,山东黄金,2020/1/14,15:00-9:00,星期二,0,65,11,10,44,55759,108
600547,山东黄金,2020/1/14,9:00-15:00,星期二,1,207,56,43,108,88158,135
600547,山东黄金,2020/1/15,15:00-9:00,星期三,0,36,13,3,20,42432,57
600547,山东黄金,2020/1/15,9:00-15:00,星期三,1,133,46,26,61,61375,85
600547,山东黄金,2020/1/16,9:00-15:00,星期四,1,167,34,59,74,68674,113
600547,山东黄金,2020/1/16,15:00-9:00,星期四,0,30,9,0,21,43317,70
600547,山东黄金,2020/1/17,9:00-15:00,星期五,1,139,45,34,60,61834,92
600547,山东黄金,2020/1/17,15:00-24:00,星期五,0,18,5,2,11,33840,45
600547,山东黄金,2020/1/17,15:00-9:00,星期五,0,38,9,6,23,51388,64
600547,山东黄金,2020/1/18,0:00-24:00,星期六,0,13,6,1,6,25279,24
600547,山东黄金,2020/1/19,0:00-24:00,星期日,0,13,7,0,6,14417,18
600547,山东黄金,2020/1/20,0:00-9:00,星期一,0,4,0,1,3,7560,2
600547,山东黄金,2020/1/20,9:00-15:00,星期一,1,92,35,16,41,41571,55
600547,山东黄金,2020/1/21,9:00-15:00,星期二,1,144,43,24,77,65866,120
600547,山东黄金,2020/1/21,15:00-9:00,星期二,0,31,13,3,15,37063,59
600547,山东黄金,2020/1/22,9:00-15:00,星期三,1,213,33,66,114,95142,134
600547,山东黄金,2020/1/22,15:00-9:00,星期三,0,33,9,1,23,34583,56
600547,山东黄金,2020/1/23,15:00-9:00,星期四,0,38,9,8,21,36748,61
600547,山东黄金,2020/1/23,9:00-15:00,星期四,1,150,37,31,82,64601,127
600547,山东黄金,2020/1/24,9:00-15:00,星期五,1,5,2,0,3,19688,33
600547,山东黄金,2020/1/24,15:00-9:00,星期五,0,30,6,6,18,34481,65
600547,山东黄金,2020/1/24,15:00-24:00,星期五,0,3,1,0,2,7152,15
600547,山东黄金,2020/1/25,0:00-24:00,星期六,0,7,2,0,5,16389,24
600547,山东黄金,2020/1/26,0:00-24:00,星期日,0,10,1,1,8,21776,34
600547,山东黄金,2020/1/27,0:00-9:00,星期一,0,1,1,0,0,3170,11
600547,山东黄金,2020/1/27,9:00-15:00,星期一,1,10,2,0,8,31076,41
600547,山东黄金,2020/1/28,9:00-15:00,星期二,1,3,0,0,3,5995,11
600547,山东黄金,2020/1/28,15:00-9:00,星期二,0,18,4,1,13,53832,74
600547,山东黄金,2020/1/29,15:00-9:00,星期三,0,7,2,1,4,22002,38
600547,山东黄金,2020/1/29,9:00-15:00,星期三,1,5,3,0,2,7866,15
600547,山东黄金,2020/1/30,15:00-9:00,星期四,0,7,3,0,4,18855,60
600547,山东黄金,2020/1/30,9:00-15:00,星期四,1,18,3,5,10,29017,39
600547,山东黄金,2020/1/31,15:00-24:00,星期五,0,10,4,0,6,33049,64
600547,山东黄金,2020/1/31,15:00-9:00,星期五,0,16,8,1,7,44178,40
600547,山东黄金,2020/1/31,9:00-15:00,星期五,1,7,1,1,5,17182,20
600547,山东黄金,2020/2/1,0:00-24:00,星期六,0,44,8,4,32,91805,112
600547,山东黄金,2020/2/2,0:00-24:00,星期日,0,66,11,13,42,119183,249
600547,山东黄金,2020/2/3,0:00-9:00,星期一,0,16,3,4,9,19382,13
600547,山东黄金,2020/2/3,9:00-15:00,星期一,1,236,59,43,134,107204,186
600547,山东黄金,2020/2/4,9:00-15:00,星期二,1,142,29,33,80,66522,160
600547,山东黄金,2020/2/4,15:00-9:00,星期二,0,41,12,3,26,61300,110
600547,山东黄金,2020/2/5,15:00-9:00,星期三,0,60,16,13,31,107874,194
600547,山东黄金,2020/2/5,9:00-15:00,星期三,1,141,38,19,84,65986,100
600547,山东黄金,2020/2/6,15:00-9:00,星期四,0,43,14,5,24,51918,69
600547,山东黄金,2020/2/6,9:00-15:00,星期四,1,143,36,29,78,66329,140
600547,山东黄金,2020/2/7,15:00-9:00,星期五,0,31,11,2,18,38178,79
600547,山东黄金,2020/2/7,9:00-15:00,星期五,1,132,44,30,58,71833,124
600547,山东黄金,2020/2/7,15:00-24:00,星期五,0,31,16,3,12,30986,28
600547,山东黄金,2020/2/8,0:00-24:00,星期六,0,22,7,1,14,34084,50
600547,山东黄金,2020/2/9,0:00-24:00,星期日,0,18,10,0,8,58387,93
600547,山东黄金,2020/2/10,0:00-9:00,星期一,0,2,1,0,1,1515,1
600547,山东黄金,2020/2/10,9:00-15:00,星期一,1,190,49,32,109,81044,130
600547,山东黄金,2020/2/11,15:00-9:00,星期二,0,40,11,5,24,40601,57
600547,山东黄金,2020/2/11,9:00-15:00,星期二,1,120,36,29,55,61675,99
600547,山东黄金,2020/2/12,15:00-9:00,星期三,0,37,9,5,23,33253,27
600547,山东黄金,2020/2/12,9:00-15:00,星期三,1,157,46,31,80,65995,78
600547,山东黄金,2020/2/13,15:00-9:00,星期四,0,54,12,7,35,65804,149
600547,山东黄金,2020/2/13,9:00-15:00,星期四,1,203,63,34,106,86892,110
600547,山东黄金,2020/2/14,9:00-15:00,星期五,1,159,52,27,80,69991,114
600547,山东黄金,2020/2/14,15:00-24:00,星期五,0,35,12,5,18,49425,79
600547,山东黄金,2020/2/14,15:00-9:00,星期五,0,65,24,9,32,92283,265
600547,山东黄金,2020/2/15,0:00-24:00,星期六,0,30,15,0,15,47194,72
600547,山东黄金,2020/2/16,0:00-24:00,星期日,0,46,9,6,31,73363,148
600547,山东黄金,2020/2/17,0:00-9:00,星期一,0,7,6,0,1,7168,5
600547,山东黄金,2020/2/17,9:00-15:00,星期一,1,121,49,19,53,56434,82
600547,山东黄金,2020/2/18,15:00-9:00,星期二,0,40,14,5,21,68913,84
600547,山东黄金,2020/2/18,9:00-15:00,星期二,1,138,42,25,71,63548,142
600547,山东黄金,2020/2/19,9:00-15:00,星期三,1,264,66,48,150,108446,216
600547,山东黄金,2020/2/19,15:00-9:00,星期三,0,132,61,15,56,107886,188
600547,山东黄金,2020/2/20,9:00-15:00,星期四,1,238,75,41,122,107169,163
600547,山东黄金,2020/2/20,15:00-9:00,星期四,0,103,48,13,42,85161,92
600547,山东黄金,2020/2/21,15:00-24:00,星期五,0,100,31,12,57,135683,326
600547,山东黄金,2020/2/21,15:00-9:00,星期五,0,172,56,23,93,130432,252
600547,山东黄金,2020/2/21,9:00-15:00,星期五,1,311,93,44,174,139164,227
600547,山东黄金,2020/2/22,0:00-24:00,星期六,0,106,54,0,52,169019,226
600547,山东黄金,2020/2/23,0:00-24:00,星期日,0,72,32,5,35,110203,268
600547,山东黄金,2020/2/24,9:00-15:00,星期一,1,296,91,43,162,131919,313
600547,山东黄金,2020/2/24,0:00-9:00,星期一,0,44,15,4,25,36618,50
600547,山东黄金,2020/2/25,15:00-9:00,星期二,0,250,91,27,132,223710,369
600547,山东黄金,2020/2/25,9:00-15:00,星期二,1,341,94,68,179,144283,177
600547,山东黄金,2020/2/26,9:00-15:00,星期三,1,285,58,63,164,98122,205
600547,山东黄金,2020/2/26,15:00-9:00,星期三,0,90,25,11,54,85910,168
600547,山东黄金,2020/2/27,15:00-9:00,星期四,0,100,33,13,54,79233,135
600547,山东黄金,2020/2/27,9:00-15:00,星期四,1,180,51,33,96,69635,157
600547,山东黄金,2020/2/28,9:00-15:00,星期五,1,315,79,68,168,104362,176
600547,山东黄金,2020/2/28,15:00-9:00,星期五,0,114,29,14,71,87245,136
600547,山东黄金,2020/2/28,15:00-24:00,星期五,0,101,15,21,65,64194,78
600547,山东黄金,2020/2/29,0:00-24:00,星期六,0,118,23,21,74,85574,169
600547,山东黄金,2020/3/1,0:00-24:00,星期日,0,55,12,7,36,60008,117
600547,山东黄金,2020/3/2,9:00-15:00,星期一,1,172,51,37,84,72962,119
600547,山东黄金,2020/3/2,0:00-9:00,星期一,0,13,3,1,9,15258,27
600547,山东黄金,2020/3/3,15:00-9:00,星期二,0,37,10,1,26,31532,48
600547,山东黄金,2020/3/3,9:00-15:00,星期二,1,108,27,21,60,56381,96
600547,山东黄金,2020/3/4,15:00-9:00,星期三,0,117,40,10,67,71101,90
600547,山东黄金,2020/3/4,9:00-15:00,星期三,1,218,46,56,116,71826,97
600547,山东黄金,2020/3/5,9:00-15:00,星期四,1,116,31,20,65,45660,59
600547,山东黄金,2020/3/5,15:00-9:00,星期四,0,56,14,11,31,55171,87
600547,山东黄金,2020/3/6,9:00-15:00,星期五,1,278,88,50,140,108762,206
600547,山东黄金,2020/3/6,15:00-24:00,星期五,0,121,48,12,61,61785,120
600547,山东黄金,2020/3/6,15:00-9:00,星期五,0,94,42,5,47,56846,162
600547,山东黄金,2020/3/7,0:00-24:00,星期六,0,59,24,3,32,63675,85
600547,山东黄金,2020/3/8,0:00-24:00,星期日,0,53,11,6,36,62107,156
600547,山东黄金,2020/3/9,0:00-9:00,星期一,0,48,21,2,25,30380,57
600547,山东黄金,2020/3/9,9:00-15:00,星期一,1,443,90,96,257,151566,264
600547,山东黄金,2020/3/10,9:00-15:00,星期二,1,244,45,54,145,81179,168
600547,山东黄金,2020/3/10,15:00-9:00,星期二,0,141,30,23,88,78761,161
600547,山东黄金,2020/3/11,15:00-9:00,星期三,0,72,16,10,46,40043,72
600547,山东黄金,2020/3/11,9:00-15:00,星期三,1,162,30,33,99,60574,135
600547,山东黄金,2020/3/12,15:00-9:00,星期四,0,86,24,8,54,72474,130
600547,山东黄金,2020/3/12,9:00-15:00,星期四,1,164,23,44,97,65080,92
600547,山东黄金,2020/3/13,15:00-24:00,星期五,0,36,5,8,23,20735,51
600547,山东黄金,2020/3/13,15:00-9:00,星期五,0,147,17,42,88,62953,105
600547,山东黄金,2020/3/13,9:00-15:00,星期五,1,166,40,30,96,56257,84
600547,山东黄金,2020/3/14,0:00-24:00,星期六,0,98,18,18,62,82521,148
600547,山东黄金,2020/3/15,0:00-24:00,星期日,0,24,8,1,15,18291,30
600547,山东黄金,2020/3/16,0:00-9:00,星期一,0,27,9,5,13,26537,41
600547,山东黄金,2020/3/16,9:00-15:00,星期一,1,87,16,22,49,40998,89
600547,山东黄金,2020/3/17,15:00-9:00,星期二,0,116,25,18,73,46271,88
