Scode,Coname,Date,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600547,山东黄金,2022-05-17,49,12,6,31,9975,45
600916,中国黄金,2022-05-17,20,4,0,16,3365,12
600988,赤峰黄金,2022-05-17,137,46,10,81,31894,242
601069,西部黄金,2022-05-17,50,16,5,29,10146,78
000975,银泰黄金,2022-05-18,28,8,4,16,5514,44
002155,湖南黄金,2022-05-18,55,15,6,34,11579,71
600489,中金黄金,2022-05-18,61,28,3,30,11035,47
600547,山东黄金,2022-05-18,72,22,8,42,14275,101
600916,中国黄金,2022-05-18,23,7,5,11,3912,20
600988,赤峰黄金,2022-05-18,125,32,13,80,24901,214
601069,西部黄金,2022-05-18,34,6,1,27,6603,62
000975,银泰黄金,2022-05-19,40,13,4,23,6570,46
002155,湖南黄金,2022-05-19,54,20,2,32,9369,70
600489,中金黄金,2022-05-19,60,13,11,36,10746,48
600547,山东黄金,2022-05-19,91,24,13,54,15797,138
600916,中国黄金,2022-05-19,20,9,2,9,2828,16
600988,赤峰黄金,2022-05-19,117,37,15,65,22921,287
601069,西部黄金,2022-05-19,43,11,5,27,6348,99
000975,银泰黄金,2022-05-20,27,11,2,14,3415,35
002155,湖南黄金,2022-05-20,49,24,3,22,6360,48
600489,中金黄金,2022-05-20,48,20,4,24,5712,25
600547,山东黄金,2022-05-20,49,17,3,29,7408,79
600916,中国黄金,2022-05-20,17,7,1,9,1869,13
600988,赤峰黄金,2022-05-20,126,44,10,72,17968,176
601069,西部黄金,2022-05-20,36,14,4,18,3895,52
000975,银泰黄金,2022-05-21,5,4,0,1,884,3
002155,湖南黄金,2022-05-21,5,1,2,2,1506,3
600489,中金黄金,2022-05-21,3,0,0,3,668,3
600547,山东黄金,2022-05-21,3,1,1,1,860,9
600916,中国黄金,2022-05-21,2,1,0,1,323,2
600988,赤峰黄金,2022-05-21,12,4,1,7,3412,11
601069,西部黄金,2022-05-21,11,5,0,6,2208,13
000975,银泰黄金,2022-05-22,10,7,0,3,1706,6
002155,湖南黄金,2022-05-22,5,3,0,2,938,5
600489,中金黄金,2022-05-22,10,3,0,7,1449,8
600547,山东黄金,2022-05-22,9,4,0,5,1387,8
600916,中国黄金,2022-05-22,2,1,0,1,301,1
600988,赤峰黄金,2022-05-22,21,10,2,9,3724,35
601069,西部黄金,2022-05-22,4,2,0,2,500,1
000975,银泰黄金,2022-05-23,42,19,5,18,5607,49
002155,湖南黄金,2022-05-23,51,21,3,27,6716,37
600489,中金黄金,2022-05-23,63,25,5,33,7652,70
600547,山东黄金,2022-05-23,53,25,4,24,7084,61
600916,中国黄金,2022-05-23,26,15,0,11,3112,23
600988,赤峰黄金,2022-05-23,114,38,10,66,16910,130
601069,西部黄金,2022-05-23,40,14,1,25,4191,38
000975,银泰黄金,2022-05-24,30,15,2,13,3266,11
002155,湖南黄金,2022-05-24,79,23,11,45,10324,105
600489,中金黄金,2022-05-24,68,18,8,42,8074,64
600547,山东黄金,2022-05-24,58,20,8,30,6878,56
600916,中国黄金,2022-05-24,32,14,0,18,3339,38
600988,赤峰黄金,2022-05-24,114,43,6,65,16707,156
601069,西部黄金,2022-05-24,64,23,4,37,6789,89
000975,银泰黄金,2022-05-25,28,12,2,14,3739,22
002155,湖南黄金,2022-05-25,48,12,7,29,7654,75
600489,中金黄金,2022-05-25,82,29,12,41,9716,60
600547,山东黄金,2022-05-25,58,18,7,33,8662,45
600916,中国黄金,2022-05-25,38,20,3,15,4484,41
600988,赤峰黄金,2022-05-25,149,52,11,86,23142,240
601069,西部黄金,2022-05-25,53,9,10,34,5872,47
000975,银泰黄金,2022-05-26,46,13,2,31,6194,37
002155,湖南黄金,2022-05-26,43,19,5,19,7772,60
600489,中金黄金,2022-05-26,62,19,5,38,7303,64
600547,山东黄金,2022-05-26,35,14,3,18,6470,53
600916,中国黄金,2022-05-26,17,5,1,11,1591,7
600988,赤峰黄金,2022-05-26,122,49,7,66,19736,184
601069,西部黄金,2022-05-26,29,9,4,16,3593,27
000975,银泰黄金,2022-05-27,46,21,5,20,5060,32
002155,湖南黄金,2022-05-27,46,11,5,30,6369,56
600489,中金黄金,2022-05-27,53,18,2,33,7562,54
600547,山东黄金,2022-05-27,61,27,8,26,8463,50
600916,中国黄金,2022-05-27,21,9,3,9,2216,10
600988,赤峰黄金,2022-05-27,98,42,9,47,12642,118
601069,西部黄金,2022-05-27,42,15,2,25,4712,37
000975,银泰黄金,2022-05-28,4,2,0,2,541,1
002155,湖南黄金,2022-05-28,7,2,1,4,1727,11
600489,中金黄金,2022-05-28,6,3,1,2,1439,4
600547,山东黄金,2022-05-28,9,4,2,3,1787,12
600916,中国黄金,2022-05-28,4,1,1,2,494,4
600988,赤峰黄金,2022-05-28,14,4,0,10,3882,90
601069,西部黄金,2022-05-28,5,1,0,4,636,2
000975,银泰黄金,2022-05-29,4,3,0,1,653,1
002155,湖南黄金,2022-05-29,12,5,0,7,2334,13
600489,中金黄金,2022-05-29,5,4,0,1,648,0
600547,山东黄金,2022-05-29,8,3,0,5,1813,7
600916,中国黄金,2022-05-29,2,2,0,0,187,0
600988,赤峰黄金,2022-05-29,12,3,1,8,2765,38
601069,西部黄金,2022-05-29,6,1,1,4,1268,5
000975,银泰黄金,2022-05-30,30,13,1,16,4426,27
002155,湖南黄金,2022-05-30,30,8,3,19,4886,43
600489,中金黄金,2022-05-30,46,13,4,29,6993,106
600547,山东黄金,2022-05-30,45,20,1,24,6988,24
600916,中国黄金,2022-05-30,22,11,5,6,2877,18
600988,赤峰黄金,2022-05-30,108,39,11,58,16000,144
601069,西部黄金,2022-05-30,35,10,5,20,4752,39
000975,银泰黄金,2022-05-31,22,11,0,11,2432,6
002155,湖南黄金,2022-05-31,47,14,2,31,6849,68
600489,中金黄金,2022-05-31,70,24,6,40,10437,107
600547,山东黄金,2022-05-31,64,21,8,35,7995,42
600916,中国黄金,2022-05-31,23,10,2,11,2703,13
600988,赤峰黄金,2022-05-31,158,44,24,90,27176,231
601069,西部黄金,2022-05-31,26,10,2,14,3030,47
000975,银泰黄金,2022-06-01,31,12,4,15,4322,51
002155,湖南黄金,2022-06-01,51,17,7,27,6615,62
600489,中金黄金,2022-06-01,61,18,10,33,9042,43
600547,山东黄金,2022-06-01,85,18,12,55,8453,37
600916,中国黄金,2022-06-01,47,13,2,32,5334,34
600988,赤峰黄金,2022-06-01,152,32,15,105,18366,163
601069,西部黄金,2022-06-01,43,11,6,26,4684,31
000975,银泰黄金,2022-06-02,20,13,0,7,2279,18
002155,湖南黄金,2022-06-02,37,14,1,22,6109,69
600489,中金黄金,2022-06-02,43,19,4,20,5838,54
600547,山东黄金,2022-06-02,61,24,7,30,11067,101
600916,中国黄金,2022-06-02,34,20,1,13,3622,23
600988,赤峰黄金,2022-06-02,138,29,17,92,17429,134
601069,西部黄金,2022-06-02,35,7,4,24,4366,33
000975,银泰黄金,2022-06-03,3,1,1,1,766,3
002155,湖南黄金,2022-06-03,2,1,0,1,573,3
600489,中金黄金,2022-06-03,8,2,1,5,1351,5
600547,山东黄金,2022-06-03,18,13,1,4,5731,22
600916,中国黄金,2022-06-03,6,4,0,2,815,5
600988,赤峰黄金,2022-06-03,19,6,1,12,5102,20
601069,西部黄金,2022-06-03,6,2,1,3,855,2
000975,银泰黄金,2022-06-04,3,1,0,2,1067,6
002155,湖南黄金,2022-06-04,2,1,0,1,432,4
600489,中金黄金,2022-06-04,3,1,0,2,358,2
600547,山东黄金,2022-06-04,7,3,0,4,1223,4
600916,中国黄金,2022-06-04,7,2,0,5,1153,0
600988,赤峰黄金,2022-06-04,9,5,1,3,2501,9
000975,银泰黄金,2022-06-05,6,3,0,3,718,2
002155,湖南黄金,2022-06-05,11,7,1,3,1691,5
600489,中金黄金,2022-06-05,4,3,0,1,500,2
600547,山东黄金,2022-06-05,13,5,0,8,3732,8
600916,中国黄金,2022-06-05,11,6,0,5,1618,5
600988,赤峰黄金,2022-06-05,11,3,0,8,2280,19
601069,西部黄金,2022-06-05,5,4,1,0,621,1
000975,银泰黄金,2022-06-06,14,4,4,6,1589,5
002155,湖南黄金,2022-06-06,29,10,0,19,4896,41
600489,中金黄金,2022-06-06,53,26,3,24,6892,29
600547,山东黄金,2022-06-06,83,36,13,34,17224,87
600916,中国黄金,2022-06-06,29,14,1,14,3608,21
600988,赤峰黄金,2022-06-06,111,26,17,68,17323,107
601069,西部黄金,2022-06-06,31,9,5,17,3688,27
000975,银泰黄金,2022-06-07,23,8,3,12,3004,19
002155,湖南黄金,2022-06-07,60,29,7,24,10286,69
600489,中金黄金,2022-06-07,34,15,4,15,4729,33
600547,山东黄金,2022-06-07,59,24,10,25,9289,32
600916,中国黄金,2022-06-07,39,10,3,26,6448,78
600988,赤峰黄金,2022-06-07,88,24,12,52,13079,90
601069,西部黄金,2022-06-07,38,13,4,21,5310,67
000975,银泰黄金,2022-06-08,23,12,2,9,2887,35
002155,湖南黄金,2022-06-08,51,17,6,28,7484,49
600489,中金黄金,2022-06-08,85,37,8,40,9378,87
600547,山东黄金,2022-06-08,52,22,5,25,7498,46
600916,中国黄金,2022-06-08,42,11,6,25,4418,35
600988,赤峰黄金,2022-06-08,108,24,21,63,13730,120
601069,西部黄金,2022-06-08,50,15,8,27,5434,29
000975,银泰黄金,2022-06-09,40,15,4,21,4820,43
002155,湖南黄金,2022-06-09,108,46,5,57,18675,192
600489,中金黄金,2022-06-09,69,19,3,47,8352,74
600547,山东黄金,2022-06-09,60,16,5,39,8737,55
600916,中国黄金,2022-06-09,58,17,6,35,6646,55
600988,赤峰黄金,2022-06-09,163,63,16,84,21681,222
601069,西部黄金,2022-06-09,207,77,14,116,37341,328
000975,银泰黄金,2022-06-10,35,17,1,17,4129,43
002155,湖南黄金,2022-06-10,113,37,7,69,17007,139
600489,中金黄金,2022-06-10,72,25,6,41,10248,107
600547,山东黄金,2022-06-10,94,32,10,52,11431,66
600916,中国黄金,2022-06-10,56,14,4,38,5531,83
600988,赤峰黄金,2022-06-10,199,56,29,114,23636,208
601069,西部黄金,2022-06-10,176,77,12,87,21366,201
000975,银泰黄金,2022-06-11,6,2,0,4,1106,3
002155,湖南黄金,2022-06-11,24,5,2,17,6616,42
600489,中金黄金,2022-06-11,15,7,0,8,3025,15
600547,山东黄金,2022-06-11,19,7,0,12,5532,23
600916,中国黄金,2022-06-11,8,6,0,2,1003,3
600988,赤峰黄金,2022-06-11,53,22,2,29,13649,126
601069,西部黄金,2022-06-11,39,17,4,18,8257,64
000975,银泰黄金,2022-06-12,3,1,0,2,458,0
002155,湖南黄金,2022-06-12,13,8,0,5,5094,24
600489,中金黄金,2022-06-12,20,6,1,13,3728,18
600547,山东黄金,2022-06-12,15,10,0,5,3970,18
600916,中国黄金,2022-06-12,8,4,0,4,958,9
600988,赤峰黄金,2022-06-12,18,7,0,11,3330,36
601069,西部黄金,2022-06-12,10,6,0,4,1636,7
000975,银泰黄金,2022-06-13,60,20,11,29,7435,36
002155,湖南黄金,2022-06-13,154,45,17,92,25034,157
600489,中金黄金,2022-06-13,118,31,11,76,15586,108
600547,山东黄金,2022-06-13,95,32,12,51,12324,99
600916,中国黄金,2022-06-13,43,18,0,25,4862,43
600988,赤峰黄金,2022-06-13,280,85,43,152,39493,363
601069,西部黄金,2022-06-13,237,96,14,127,52453,416
000975,银泰黄金,2022-06-14,15,6,3,6,2603,14
002155,湖南黄金,2022-06-14,91,29,10,52,19721,179
600489,中金黄金,2022-06-14,73,22,8,43,9765,87
600547,山东黄金,2022-06-14,84,19,13,52,10539,59
600916,中国黄金,2022-06-14,38,9,6,23,4183,40
600988,赤峰黄金,2022-06-14,172,58,23,91,31274,265
601069,西部黄金,2022-06-14,115,45,14,56,15924,121
000975,银泰黄金,2022-06-15,12,5,2,5,1941,13
002155,湖南黄金,2022-06-15,164,69,11,84,27487,286
600489,中金黄金,2022-06-15,78,29,3,46,10574,78
600547,山东黄金,2022-06-15,65,21,8,36,9646,48
600916,中国黄金,2022-06-15,40,7,2,31,3644,42
600988,赤峰黄金,2022-06-15,149,55,14,80,26266,220
601069,西部黄金,2022-06-15,116,42,12,62,17822,247
000975,银泰黄金,2022-06-16,18,7,2,9,2544,24
002155,湖南黄金,2022-06-16,166,68,16,82,27675,215
600489,中金黄金,2022-06-16,60,27,6,27,8002,86
600547,山东黄金,2022-06-16,68,26,7,35,11973,107
600916,中国黄金,2022-06-16,82,32,5,45,9849,80
600988,赤峰黄金,2022-06-16,147,42,22,83,35569,244
601069,西部黄金,2022-06-16,95,33,10,52,13297,168
000975,银泰黄金,2022-06-17,34,12,1,21,5242,28
002155,湖南黄金,2022-06-17,310,99,30,181,46688,342
600489,中金黄金,2022-06-17,96,32,7,57,12000,99
600547,山东黄金,2022-06-17,87,31,7,49,11646,55
600916,中国黄金,2022-06-17,55,26,3,26,8284,90
600988,赤峰黄金,2022-06-17,172,58,18,96,30579,234
601069,西部黄金,2022-06-17,195,63,21,111,26066,268
000975,银泰黄金,2022-06-18,4,1,0,3,428,0
002155,湖南黄金,2022-06-18,20,10,1,9,5984,32
600489,中金黄金,2022-06-18,8,1,3,4,1432,4
600547,山东黄金,2022-06-18,8,3,1,4,2376,8
600916,中国黄金,2022-06-18,10,4,1,5,1894,17
600988,赤峰黄金,2022-06-18,11,6,0,5,3804,58
601069,西部黄金,2022-06-18,18,4,2,12,4433,28
000975,银泰黄金,2022-06-19,3,1,0,2,681,1
002155,湖南黄金,2022-06-19,30,14,1,15,11413,64
600489,中金黄金,2022-06-19,10,5,0,5,2056,5
600547,山东黄金,2022-06-19,6,2,1,3,1215,4
600916,中国黄金,2022-06-19,10,5,1,4,1474,2
600988,赤峰黄金,2022-06-19,20,9,0,11,10662,44
601069,西部黄金,2022-06-19,19,7,0,12,4501,28
000975,银泰黄金,2022-06-20,12,3,2,7,1596,17
002155,湖南黄金,2022-06-20,257,87,38,132,47278,359
600489,中金黄金,2022-06-20,45,13,4,28,7611,55
600547,山东黄金,2022-06-20,62,20,12,30,9698,72
600916,中国黄金,2022-06-20,25,13,2,10,4357,41
600988,赤峰黄金,2022-06-20,164,46,15,103,24104,143
601069,西部黄金,2022-06-20,80,25,10,45,11866,114
000975,银泰黄金,2022-06-21,12,4,2,6,1702,7
002155,湖南黄金,2022-06-21,135,48,24,63,26818,158
600489,中金黄金,2022-06-21,49,19,5,25,6083,46
600547,山东黄金,2022-06-21,59,20,5,34,8350,67
600916,中国黄金,2022-06-21,35,14,4,17,3915,31
600988,赤峰黄金,2022-06-21,98,30,8,60,19083,155
601069,西部黄金,2022-06-21,92,22,24,46,16150,260
000975,银泰黄金,2022-06-22,15,5,0,10,2021,13
002155,湖南黄金,2022-06-22,234,93,24,117,37888,308
600489,中金黄金,2022-06-22,49,18,8,23,5693,36
600547,山东黄金,2022-06-22,94,32,15,47,11295,75
600916,中国黄金,2022-06-22,37,7,4,26,4302,28
600988,赤峰黄金,2022-06-22,116,33,11,72,17369,158
601069,西部黄金,2022-06-22,95,32,10,53,15933,242
000975,银泰黄金,2022-06-23,18,9,0,9,2434,19
002155,湖南黄金,2022-06-23,257,82,32,143,44742,319
600489,中金黄金,2022-06-23,60,24,4,32,6857,61
600547,山东黄金,2022-06-23,64,19,12,33,6652,40
600916,中国黄金,2022-06-23,31,12,3,16,3588,34
600988,赤峰黄金,2022-06-23,68,23,5,40,10859,113
601069,西部黄金,2022-06-23,149,41,21,87,26053,272
000975,银泰黄金,2022-06-24,35,9,5,21,4263,38
002155,湖南黄金,2022-06-24,140,42,12,86,36790,240
600489,中金黄金,2022-06-24,50,18,5,27,6700,55
600547,山东黄金,2022-06-24,70,24,9,37,7871,45
600916,中国黄金,2022-06-24,30,7,4,19,2653,12
600988,赤峰黄金,2022-06-24,112,34,15,63,14921,81
601069,西部黄金,2022-06-24,131,48,17,66,17149,188
000975,银泰黄金,2022-06-25,2,2,0,0,343,1
002155,湖南黄金,2022-06-25,28,10,7,11,8560,30
600489,中金黄金,2022-06-25,8,4,0,4,1209,6
600547,山东黄金,2022-06-25,5,4,0,1,970,2
600916,中国黄金,2022-06-25,5,3,0,2,1997,8
600988,赤峰黄金,2022-06-25,13,4,0,9,2787,29
601069,西部黄金,2022-06-25,19,5,3,11,5267,72
000975,银泰黄金,2022-06-26,4,3,0,1,1300,8
002155,湖南黄金,2022-06-26,32,11,0,21,14185,61
600489,中金黄金,2022-06-26,17,6,2,9,4712,41
600547,山东黄金,2022-06-26,14,1,0,13,5846,27
600916,中国黄金,2022-06-26,4,3,0,1,526,2
600988,赤峰黄金,2022-06-26,14,1,1,12,6096,37
601069,西部黄金,2022-06-26,44,22,1,21,10420,40
000975,银泰黄金,2022-06-27,15,7,0,8,1768,11
002155,湖南黄金,2022-06-27,173,52,9,112,32243,249
600489,中金黄金,2022-06-27,59,19,4,36,10374,68
600547,山东黄金,2022-06-27,63,19,8,36,8818,61
600916,中国黄金,2022-06-27,22,4,0,18,2859,21
600988,赤峰黄金,2022-06-27,113,43,8,62,19317,133
601069,西部黄金,2022-06-27,104,31,6,67,16643,181
000975,银泰黄金,2022-06-28,10,4,0,6,1738,12
002155,湖南黄金,2022-06-28,167,42,30,95,32063,243
600489,中金黄金,2022-06-28,51,16,4,31,6356,54
600547,山东黄金,2022-06-28,53,19,3,31,7046,57
600916,中国黄金,2022-06-28,24,8,3,13,2853,45
600988,赤峰黄金,2022-06-28,106,32,14,60,18096,207
601069,西部黄金,2022-06-28,141,23,28,90,25431,333
000975,银泰黄金,2022-06-29,18,6,2,10,2149,14
002155,湖南黄金,2022-06-29,126,38,15,73,21999,216
600489,中金黄金,2022-06-29,70,21,6,43,7946,75
600547,山东黄金,2022-06-29,54,18,3,33,6745,34
600916,中国黄金,2022-06-29,106,31,15,60,9841,68
600988,赤峰黄金,2022-06-29,129,43,11,75,18793,144
601069,西部黄金,2022-06-29,124,43,9,72,28192,361
000975,银泰黄金,2022-06-30,38,9,9,20,4867,42
002155,湖南黄金,2022-06-30,93,32,11,50,15844,92
600489,中金黄金,2022-06-30,89,24,8,57,10211,84
600547,山东黄金,2022-06-30,64,26,8,30,7897,71
600916,中国黄金,2022-06-30,60,23,7,30,5844,41
600988,赤峰黄金,2022-06-30,133,40,12,81,15878,131
601069,西部黄金,2022-06-30,205,53,33,119,23956,209
000975,银泰黄金,2022-07-01,24,6,6,12,3099,26
002155,湖南黄金,2022-07-01,124,43,20,61,26087,280
600489,中金黄金,2022-07-01,95,24,12,59,12255,96
600547,山东黄金,2022-07-01,76,21,7,48,9537,55
600916,中国黄金,2022-07-01,56,22,6,28,5548,36
600988,赤峰黄金,2022-07-01,155,57,22,76,17442,123
601069,西部黄金,2022-07-01,113,48,9,56,14600,144
000975,银泰黄金,2022-07-02,2,1,0,1,437,1
002155,湖南黄金,2022-07-02,43,19,2,22,15183,46
600489,中金黄金,2022-07-02,13,2,1,10,3350,11
600547,山东黄金,2022-07-02,7,3,0,4,2056,9
600916,中国黄金,2022-07-02,4,1,2,1,589,2
600988,赤峰黄金,2022-07-02,17,5,1,11,4187,21
601069,西部黄金,2022-07-02,14,5,1,8,4145,32
000975,银泰黄金,2022-07-03,4,2,0,2,437,1
002155,湖南黄金,2022-07-03,40,11,4,25,16231,78
600489,中金黄金,2022-07-03,14,1,0,13,3375,18
600547,山东黄金,2022-07-03,5,3,1,1,1522,7
600916,中国黄金,2022-07-03,3,1,0,2,653,2
600988,赤峰黄金,2022-07-03,10,4,0,6,1357,5
601069,西部黄金,2022-07-03,7,1,0,6,2393,31
000975,银泰黄金,2022-07-04,14,6,1,7,1999,15
002155,湖南黄金,2022-07-04,114,36,21,57,23339,144
600489,中金黄金,2022-07-04,35,11,1,23,6593,47
600547,山东黄金,2022-07-04,30,10,6,14,5667,33
600916,中国黄金,2022-07-04,23,5,2,16,2655,20
600988,赤峰黄金,2022-07-04,61,29,5,27,11245,83
601069,西部黄金,2022-07-04,53,23,2,28,8277,52
000975,银泰黄金,2022-07-05,23,7,3,13,2690,18
002155,湖南黄金,2022-07-05,103,28,12,63,18744,111
600489,中金黄金,2022-07-05,46,11,6,29,6634,42
600547,山东黄金,2022-07-05,64,24,4,36,8204,48
600916,中国黄金,2022-07-05,35,17,3,15,5026,23
600988,赤峰黄金,2022-07-05,89,30,8,51,12441,118
601069,西部黄金,2022-07-05,87,20,13,54,12243,96
000975,银泰黄金,2022-07-06,12,5,2,5,2053,27
002155,湖南黄金,2022-07-06,105,32,9,64,15627,105
600489,中金黄金,2022-07-06,82,26,7,49,11828,114
600547,山东黄金,2022-07-06,89,27,12,50,14190,104
600916,中国黄金,2022-07-06,23,9,4,10,2710,10
600988,赤峰黄金,2022-07-06,111,37,10,64,21164,168
601069,西部黄金,2022-07-06,74,21,13,40,11246,151
000975,银泰黄金,2022-07-07,17,6,2,9,2468,19
002155,湖南黄金,2022-07-07,74,22,3,49,12352,96
600489,中金黄金,2022-07-07,74,22,6,46,10798,93
600547,山东黄金,2022-07-07,78,18,9,51,11137,46
600916,中国黄金,2022-07-07,25,12,1,12,3083,14
600988,赤峰黄金,2022-07-07,107,31,15,61,15609,134
601069,西部黄金,2022-07-07,57,23,5,29,8460,110
000975,银泰黄金,2022-07-08,19,3,2,14,2297,11
002155,湖南黄金,2022-07-08,54,19,7,28,9089,71
600489,中金黄金,2022-07-08,69,21,11,37,11984,81
600547,山东黄金,2022-07-08,61,22,8,31,8680,73
600916,中国黄金,2022-07-08,80,33,4,43,11894,90
600988,赤峰黄金,2022-07-08,113,44,13,56,14648,122
601069,西部黄金,2022-07-08,64,17,3,44,8130,93
000975,银泰黄金,2022-07-09,3,1,0,2,663,2
002155,湖南黄金,2022-07-09,9,2,1,6,3163,22
600489,中金黄金,2022-07-09,4,1,1,2,829,4
600547,山东黄金,2022-07-09,6,2,1,3,1270,4
600916,中国黄金,2022-07-09,9,8,0,1,1849,2
600988,赤峰黄金,2022-07-09,10,4,1,5,2545,18
601069,西部黄金,2022-07-09,4,1,0,3,927,7
000975,银泰黄金,2022-07-10,2,0,0,2,342,0
002155,湖南黄金,2022-07-10,14,4,3,7,4602,28
600489,中金黄金,2022-07-10,5,3,0,2,1002,3
600547,山东黄金,2022-07-10,5,2,0,3,803,2
600916,中国黄金,2022-07-10,9,3,0,6,1704,11
600988,赤峰黄金,2022-07-10,10,6,0,4,2246,8
601069,西部黄金,2022-07-10,7,4,0,3,1377,2
000975,银泰黄金,2022-07-11,18,9,1,8,2503,14
002155,湖南黄金,2022-07-11,61,18,9,34,13550,126
600489,中金黄金,2022-07-11,43,7,9,27,6091,37
600547,山东黄金,2022-07-11,65,19,6,40,9441,68
600916,中国黄金,2022-07-11,41,15,5,21,5777,32
600988,赤峰黄金,2022-07-11,120,26,16,78,22516,249
601069,西部黄金,2022-07-11,42,15,7,20,6609,80
000975,银泰黄金,2022-07-12,20,7,2,11,3388,23
002155,湖南黄金,2022-07-12,66,24,6,36,14271,46
600489,中金黄金,2022-07-12,45,13,8,24,5448,25
600547,山东黄金,2022-07-12,75,20,15,40,10159,75
600916,中国黄金,2022-07-12,31,10,1,20,4167,17
600988,赤峰黄金,2022-07-12,69,24,7,38,10287,75
601069,西部黄金,2022-07-12,52,15,5,32,7426,112
000975,银泰黄金,2022-07-13,28,11,3,14,3352,16
002155,湖南黄金,2022-07-13,57,17,3,37,14093,37
600489,中金黄金,2022-07-13,69,25,6,38,8859,42
600547,山东黄金,2022-07-13,86,17,12,57,10724,82
600916,中国黄金,2022-07-13,38,22,1,15,4935,23
600988,赤峰黄金,2022-07-13,95,40,5,50,15075,134
601069,西部黄金,2022-07-13,75,29,4,42,11644,138
000975,银泰黄金,2022-07-14,40,17,4,19,4513,25
002155,湖南黄金,2022-07-14,82,20,8,54,14246,64
600489,中金黄金,2022-07-14,56,20,5,31,6764,53
600547,山东黄金,2022-07-14,71,28,5,38,12431,134
600916,中国黄金,2022-07-14,63,27,2,34,8274,49
600988,赤峰黄金,2022-07-14,84,28,10,46,13869,201
601069,西部黄金,2022-07-14,62,19,4,39,8172,86
000975,银泰黄金,2022-07-15,39,11,8,20,5714,48
002155,湖南黄金,2022-07-15,60,16,8,36,9375,53
600489,中金黄金,2022-07-15,68,19,15,34,7631,44
600547,山东黄金,2022-07-15,82,23,6,53,9183,35
600916,中国黄金,2022-07-15,34,12,3,19,4596,24
600988,赤峰黄金,2022-07-15,67,26,5,36,11478,109
601069,西部黄金,2022-07-15,41,13,3,25,5526,40
000975,银泰黄金,2022-07-16,10,4,1,5,2491,17
002155,湖南黄金,2022-07-16,7,1,1,5,3091,11
600489,中金黄金,2022-07-16,13,4,1,8,2310,5
600547,山东黄金,2022-07-16,14,2,2,10,4038,14
600916,中国黄金,2022-07-16,8,4,0,4,3956,3
600988,赤峰黄金,2022-07-16,13,4,0,9,5254,33
601069,西部黄金,2022-07-16,8,4,1,3,2065,12
000975,银泰黄金,2022-07-17,2,1,0,1,330,0
002155,湖南黄金,2022-07-17,5,1,1,3,1085,0
600489,中金黄金,2022-07-17,13,3,0,10,3534,23
600547,山东黄金,2022-07-17,11,2,1,8,3790,16
600916,中国黄金,2022-07-17,10,7,0,3,2243,7
600988,赤峰黄金,2022-07-17,10,4,0,6,3867,18
601069,西部黄金,2022-07-17,6,1,0,5,849,2
000975,银泰黄金,2022-07-18,24,8,3,13,3403,22
002155,湖南黄金,2022-07-18,50,20,5,25,9408,40
600489,中金黄金,2022-07-18,39,8,1,30,5613,45
600547,山东黄金,2022-07-18,41,15,4,22,8406,44
600916,中国黄金,2022-07-18,16,8,0,8,3089,14
600988,赤峰黄金,2022-07-18,69,21,10,38,11894,92
601069,西部黄金,2022-07-18,35,11,4,20,6962,56
000975,银泰黄金,2022-07-19,13,5,2,6,1953,19
002155,湖南黄金,2022-07-19,27,9,1,17,5857,41
600489,中金黄金,2022-07-19,42,13,5,24,6116,43
600547,山东黄金,2022-07-19,57,18,5,34,9034,52
600916,中国黄金,2022-07-19,16,9,1,6,3912,48
600988,赤峰黄金,2022-07-19,70,20,5,45,11790,91
601069,西部黄金,2022-07-19,48,19,6,23,8362,70
000975,银泰黄金,2022-07-20,19,10,2,7,2257,14
002155,湖南黄金,2022-07-20,54,24,3,27,12867,117
600489,中金黄金,2022-07-20,43,16,4,23,5691,67
600547,山东黄金,2022-07-20,33,13,1,19,3892,18
600916,中国黄金,2022-07-20,50,15,3,32,6651,56
600988,赤峰黄金,2022-07-20,67,21,6,40,10741,107
601069,西部黄金,2022-07-20,34,11,2,21,4995,61
000975,银泰黄金,2022-07-21,24,8,3,13,3347,31
002155,湖南黄金,2022-07-21,73,21,10,42,12227,69
600489,中金黄金,2022-07-21,58,16,6,36,7870,92
600547,山东黄金,2022-07-21,57,13,5,39,8005,75
600916,中国黄金,2022-07-21,32,14,4,14,4219,32
600988,赤峰黄金,2022-07-21,95,39,9,47,14040,123
601069,西部黄金,2022-07-21,111,41,7,63,24282,258
000975,银泰黄金,2022-07-22,39,10,5,24,5845,33
002155,湖南黄金,2022-07-22,73,16,5,52,14427,101
600489,中金黄金,2022-07-22,58,17,5,36,9559,90
600547,山东黄金,2022-07-22,33,15,3,15,5808,33
600916,中国黄金,2022-07-22,24,15,2,7,3615,15
600988,赤峰黄金,2022-07-22,86,29,8,49,14430,134
601069,西部黄金,2022-07-22,93,29,7,57,19630,120
000975,银泰黄金,2022-07-23,3,1,0,2,678,4
002155,湖南黄金,2022-07-23,8,3,1,4,2210,7
600489,中金黄金,2022-07-23,8,4,2,2,1347,3
600547,山东黄金,2022-07-23,4,3,0,1,945,3
600916,中国黄金,2022-07-23,5,2,0,3,1052,5
600988,赤峰黄金,2022-07-23,9,2,0,7,3299,24
601069,西部黄金,2022-07-23,10,2,0,8,1995,10
000975,银泰黄金,2022-07-24,3,2,0,1,779,1
