Scode,Coname,Date,Time,Weektime,Tradetm_dum,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600547,山东黄金,2022-11-11,15:00-9:00,星期五,0,35,21,2,12,37601,78
600916,中国黄金,2022-11-11,15:00-9:00,星期五,0,25,13,0,12,6592,38
600988,赤峰黄金,2022-11-11,15:00-9:00,星期五,0,37,15,0,22,9210,68
601069,西部黄金,2022-11-11,15:00-9:00,星期五,0,29,10,0,19,5480,41
000975,银泰黄金,2022-11-11,9:00-15:00,星期五,1,36,11,3,22,8077,19
002155,湖南黄金,2022-11-11,9:00-15:00,星期五,1,54,14,4,36,14444,43
600489,中金黄金,2022-11-11,9:00-15:00,星期五,1,98,32,7,59,17717,89
600547,山东黄金,2022-11-11,9:00-15:00,星期五,1,81,25,5,51,17392,51
600916,中国黄金,2022-11-11,9:00-15:00,星期五,1,42,16,3,23,10003,69
600988,赤峰黄金,2022-11-11,9:00-15:00,星期五,1,68,14,13,41,15556,107
601069,西部黄金,2022-11-11,9:00-15:00,星期五,1,53,12,9,32,8472,66
000975,银泰黄金,2022-11-12,0:00-24:00,星期六,0,7,4,0,3,3373,12
002155,湖南黄金,2022-11-12,0:00-24:00,星期六,0,5,2,1,2,2162,10
600489,中金黄金,2022-11-12,0:00-24:00,星期六,0,17,3,1,13,10052,49
600547,山东黄金,2022-11-12,0:00-24:00,星期六,0,9,3,1,5,5265,12
600916,中国黄金,2022-11-12,0:00-24:00,星期六,0,4,3,0,1,1360,6
600988,赤峰黄金,2022-11-12,0:00-24:00,星期六,0,10,2,1,7,3485,11
601069,西部黄金,2022-11-12,0:00-24:00,星期六,0,9,5,0,4,2338,14
000975,银泰黄金,2022-11-13,0:00-24:00,星期日,0,6,4,0,2,2265,6
002155,湖南黄金,2022-11-13,0:00-24:00,星期日,0,5,2,1,2,1761,6
600489,中金黄金,2022-11-13,0:00-24:00,星期日,0,9,2,0,7,3921,20
600547,山东黄金,2022-11-13,0:00-24:00,星期日,0,8,2,1,5,4891,20
600916,中国黄金,2022-11-13,0:00-24:00,星期日,0,7,2,0,5,2779,9
600988,赤峰黄金,2022-11-13,0:00-24:00,星期日,0,12,4,1,7,15654,43
601069,西部黄金,2022-11-13,0:00-24:00,星期日,0,6,3,0,3,1784,14
000975,银泰黄金,2022-11-14,0:00-9:00,星期一,0,2,1,0,1,499,0
002155,湖南黄金,2022-11-14,0:00-9:00,星期一,0,2,1,0,1,691,1
600489,中金黄金,2022-11-14,0:00-9:00,星期一,0,2,1,0,1,326,0
600547,山东黄金,2022-11-14,0:00-9:00,星期一,0,2,2,0,0,2230,3
600916,中国黄金,2022-11-14,0:00-9:00,星期一,0,1,0,0,1,172,0
600988,赤峰黄金,2022-11-14,0:00-9:00,星期一,0,5,4,0,1,5952,15
601069,西部黄金,2022-11-14,0:00-9:00,星期一,0,2,1,0,1,434,2
000975,银泰黄金,2022-11-14,9:00-15:00,星期一,1,9,2,0,7,2638,9
002155,湖南黄金,2022-11-14,9:00-15:00,星期一,1,45,14,0,31,13173,66
600489,中金黄金,2022-11-14,9:00-15:00,星期一,1,54,11,11,32,9508,57
600547,山东黄金,2022-11-14,9:00-15:00,星期一,1,27,8,4,15,7232,28
600916,中国黄金,2022-11-14,9:00-15:00,星期一,1,21,8,0,13,5083,37
600988,赤峰黄金,2022-11-14,9:00-15:00,星期一,1,31,7,1,23,5782,27
601069,西部黄金,2022-11-14,9:00-15:00,星期一,1,21,5,6,10,3398,32
000975,银泰黄金,2022-11-15,15:00-9:00,星期二,0,5,3,0,2,1576,2
002155,湖南黄金,2022-11-15,15:00-9:00,星期二,0,7,3,0,4,2885,12
600489,中金黄金,2022-11-15,15:00-9:00,星期二,0,9,3,0,6,1942,11
600547,山东黄金,2022-11-15,15:00-9:00,星期二,0,12,4,2,6,4195,10
600916,中国黄金,2022-11-15,15:00-9:00,星期二,0,13,6,0,7,3196,9
600988,赤峰黄金,2022-11-15,15:00-9:00,星期二,0,53,19,7,27,29448,132
601069,西部黄金,2022-11-15,15:00-9:00,星期二,0,20,12,0,8,8152,23
000975,银泰黄金,2022-11-15,9:00-15:00,星期二,1,9,2,1,6,2643,14
002155,湖南黄金,2022-11-15,9:00-15:00,星期二,1,9,3,3,3,2388,16
600489,中金黄金,2022-11-15,9:00-15:00,星期二,1,41,8,4,29,7697,49
600547,山东黄金,2022-11-15,9:00-15:00,星期二,1,14,2,3,9,3839,7
600916,中国黄金,2022-11-15,9:00-15:00,星期二,1,21,8,1,12,4473,21
600988,赤峰黄金,2022-11-15,9:00-15:00,星期二,1,40,9,6,25,8551,68
601069,西部黄金,2022-11-15,9:00-15:00,星期二,1,20,7,0,13,3806,19
000975,银泰黄金,2022-11-16,15:00-9:00,星期三,0,3,1,0,2,922,0
002155,湖南黄金,2022-11-16,15:00-9:00,星期三,0,13,7,0,6,3642,9
600489,中金黄金,2022-11-16,15:00-9:00,星期三,0,17,4,1,12,3411,17
600547,山东黄金,2022-11-16,15:00-9:00,星期三,0,8,4,0,4,3699,14
600916,中国黄金,2022-11-16,15:00-9:00,星期三,0,7,6,0,1,2472,8
600988,赤峰黄金,2022-11-16,15:00-9:00,星期三,0,49,14,2,33,30959,192
601069,西部黄金,2022-11-16,15:00-9:00,星期三,0,7,2,0,5,1521,11
000975,银泰黄金,2022-11-16,9:00-15:00,星期三,1,11,7,1,3,3588,22
002155,湖南黄金,2022-11-16,9:00-15:00,星期三,1,15,8,0,7,3398,10
600489,中金黄金,2022-11-16,9:00-15:00,星期三,1,38,7,4,27,7306,55
600547,山东黄金,2022-11-16,9:00-15:00,星期三,1,37,18,1,18,8175,25
600916,中国黄金,2022-11-16,9:00-15:00,星期三,1,11,4,2,5,2829,24
600988,赤峰黄金,2022-11-16,9:00-15:00,星期三,1,76,21,9,46,14227,105
601069,西部黄金,2022-11-16,9:00-15:00,星期三,1,24,4,3,17,4485,20
000975,银泰黄金,2022-11-17,15:00-9:00,星期四,0,7,5,0,2,2006,4
002155,湖南黄金,2022-11-17,15:00-9:00,星期四,0,9,4,0,5,3060,5
600489,中金黄金,2022-11-17,15:00-9:00,星期四,0,8,2,0,6,2576,26
600547,山东黄金,2022-11-17,15:00-9:00,星期四,0,6,1,0,5,2471,7
600916,中国黄金,2022-11-17,15:00-9:00,星期四,0,8,1,0,7,2451,18
600988,赤峰黄金,2022-11-17,15:00-9:00,星期四,0,23,6,3,14,17907,149
601069,西部黄金,2022-11-17,15:00-9:00,星期四,0,7,2,0,5,1773,25
000975,银泰黄金,2022-11-17,9:00-15:00,星期四,1,41,6,6,29,9652,57
002155,湖南黄金,2022-11-17,9:00-15:00,星期四,1,25,7,3,15,4802,20
600489,中金黄金,2022-11-17,9:00-15:00,星期四,1,38,9,7,22,6493,32
600547,山东黄金,2022-11-17,9:00-15:00,星期四,1,33,11,4,18,7333,32
600916,中国黄金,2022-11-17,9:00-15:00,星期四,1,11,5,1,5,2357,26
600988,赤峰黄金,2022-11-17,9:00-15:00,星期四,1,86,17,20,49,17674,143
601069,西部黄金,2022-11-17,9:00-15:00,星期四,1,12,2,1,9,2030,18
000975,银泰黄金,2022-11-18,15:00-24:00,星期五,0,1,0,0,1,145,0
002155,湖南黄金,2022-11-18,15:00-24:00,星期五,0,4,1,0,3,1176,17
600489,中金黄金,2022-11-18,15:00-24:00,星期五,0,5,2,1,2,1245,11
600547,山东黄金,2022-11-18,15:00-24:00,星期五,0,9,4,0,5,3890,13
600916,中国黄金,2022-11-18,15:00-24:00,星期五,0,1,0,0,1,1303,6
600988,赤峰黄金,2022-11-18,15:00-24:00,星期五,0,11,3,2,6,3414,34
601069,西部黄金,2022-11-18,15:00-24:00,星期五,0,2,1,0,1,857,0
000975,银泰黄金,2022-11-18,15:00-9:00,星期五,0,5,2,0,3,1180,3
002155,湖南黄金,2022-11-18,15:00-9:00,星期五,0,13,3,1,9,2865,16
600489,中金黄金,2022-11-18,15:00-9:00,星期五,0,11,5,0,6,2831,27
600547,山东黄金,2022-11-18,15:00-9:00,星期五,0,9,5,1,3,5487,28
600916,中国黄金,2022-11-18,15:00-9:00,星期五,0,5,2,0,3,1749,26
600988,赤峰黄金,2022-11-18,15:00-9:00,星期五,0,44,8,9,27,11082,78
601069,西部黄金,2022-11-18,15:00-9:00,星期五,0,6,1,2,3,1159,9
000975,银泰黄金,2022-11-18,9:00-15:00,星期五,1,11,2,2,7,2530,22
002155,湖南黄金,2022-11-18,9:00-15:00,星期五,1,18,6,0,12,3288,16
600489,中金黄金,2022-11-18,9:00-15:00,星期五,1,30,7,5,18,6167,62
600547,山东黄金,2022-11-18,9:00-15:00,星期五,1,21,6,1,14,7444,13
600916,中国黄金,2022-11-18,9:00-15:00,星期五,1,47,21,2,24,9368,74
600988,赤峰黄金,2022-11-18,9:00-15:00,星期五,1,67,22,12,33,13600,100
601069,西部黄金,2022-11-18,9:00-15:00,星期五,1,11,2,1,8,2213,20
000975,银泰黄金,2022-11-19,0:00-24:00,星期六,0,2,1,0,1,749,2
002155,湖南黄金,2022-11-19,0:00-24:00,星期六,0,3,2,0,1,1616,18
600489,中金黄金,2022-11-19,0:00-24:00,星期六,0,8,1,0,7,2703,7
600547,山东黄金,2022-11-19,0:00-24:00,星期六,0,2,1,0,1,650,0
600916,中国黄金,2022-11-19,0:00-24:00,星期六,0,4,2,0,2,2618,1
600988,赤峰黄金,2022-11-19,0:00-24:00,星期六,0,7,1,0,6,4380,27
601069,西部黄金,2022-11-19,0:00-24:00,星期六,0,4,3,0,1,881,3
000975,银泰黄金,2022-11-20,0:00-24:00,星期日,0,6,4,0,2,1549,5
002155,湖南黄金,2022-11-20,0:00-24:00,星期日,0,2,1,0,1,492,0
600489,中金黄金,2022-11-20,0:00-24:00,星期日,0,7,2,0,5,2150,13
600547,山东黄金,2022-11-20,0:00-24:00,星期日,0,6,2,0,4,2492,6
600916,中国黄金,2022-11-20,0:00-24:00,星期日,0,4,2,0,2,723,1
600988,赤峰黄金,2022-11-20,0:00-24:00,星期日,0,6,1,0,5,2033,7
601069,西部黄金,2022-11-20,0:00-24:00,星期日,0,5,2,0,3,794,2
000975,银泰黄金,2022-11-21,0:00-9:00,星期一,0,2,1,0,1,320,1
002155,湖南黄金,2022-11-21,0:00-9:00,星期一,0,2,0,0,2,324,0
600988,赤峰黄金,2022-11-21,0:00-9:00,星期一,0,2,1,1,0,479,3
601069,西部黄金,2022-11-21,0:00-9:00,星期一,0,1,1,0,0,103,0
000975,银泰黄金,2022-11-21,9:00-15:00,星期一,1,9,6,0,3,1164,12
002155,湖南黄金,2022-11-21,9:00-15:00,星期一,1,24,12,1,11,2722,14
600489,中金黄金,2022-11-21,9:00-15:00,星期一,1,28,6,5,17,4493,41
600547,山东黄金,2022-11-21,9:00-15:00,星期一,1,20,5,1,14,2756,12
600916,中国黄金,2022-11-21,9:00-15:00,星期一,1,9,4,1,4,1411,17
600988,赤峰黄金,2022-11-21,9:00-15:00,星期一,1,23,10,3,10,3996,77
601069,西部黄金,2022-11-21,9:00-15:00,星期一,1,12,4,0,8,1360,7
000975,银泰黄金,2022-11-22,15:00-9:00,星期二,0,10,4,1,5,1687,8
002155,湖南黄金,2022-11-22,15:00-9:00,星期二,0,8,5,0,3,1256,15
600489,中金黄金,2022-11-22,15:00-9:00,星期二,0,14,5,1,8,1800,32
600547,山东黄金,2022-11-22,15:00-9:00,星期二,0,6,2,0,4,996,3
600916,中国黄金,2022-11-22,15:00-9:00,星期二,0,9,4,0,5,918,4
600988,赤峰黄金,2022-11-22,15:00-9:00,星期二,0,18,4,2,12,2781,33
601069,西部黄金,2022-11-22,15:00-9:00,星期二,0,4,1,0,3,429,2
000975,银泰黄金,2022-11-22,9:00-15:00,星期二,1,13,4,2,7,1764,28
002155,湖南黄金,2022-11-22,9:00-15:00,星期二,1,26,9,1,16,3243,29
600489,中金黄金,2022-11-22,9:00-15:00,星期二,1,43,7,7,29,4746,38
600547,山东黄金,2022-11-22,9:00-15:00,星期二,1,7,0,0,7,1108,12
600916,中国黄金,2022-11-22,9:00-15:00,星期二,1,18,5,1,12,1733,16
600988,赤峰黄金,2022-11-22,9:00-15:00,星期二,1,24,6,4,14,3635,36
601069,西部黄金,2022-11-22,9:00-15:00,星期二,1,8,2,2,4,752,4
000975,银泰黄金,2022-11-23,15:00-9:00,星期三,0,6,3,0,3,2160,3
002155,湖南黄金,2022-11-23,15:00-9:00,星期三,0,6,2,0,4,1375,10
600489,中金黄金,2022-11-23,15:00-9:00,星期三,0,9,3,1,5,1106,10
600547,山东黄金,2022-11-23,15:00-9:00,星期三,0,12,4,0,8,3131,8
600916,中国黄金,2022-11-23,15:00-9:00,星期三,0,12,7,0,5,1681,7
600988,赤峰黄金,2022-11-23,15:00-9:00,星期三,0,15,4,1,10,5466,34
601069,西部黄金,2022-11-23,15:00-9:00,星期三,0,3,0,0,3,500,2
000975,银泰黄金,2022-11-23,9:00-15:00,星期三,1,10,4,0,6,2530,10
002155,湖南黄金,2022-11-23,9:00-15:00,星期三,1,18,7,1,10,3197,19
600489,中金黄金,2022-11-23,9:00-15:00,星期三,1,37,12,4,21,5503,35
600547,山东黄金,2022-11-23,9:00-15:00,星期三,1,5,1,0,4,1260,6
600916,中国黄金,2022-11-23,9:00-15:00,星期三,1,37,10,6,21,5624,23
600988,赤峰黄金,2022-11-23,9:00-15:00,星期三,1,36,9,3,24,6499,56
601069,西部黄金,2022-11-23,9:00-15:00,星期三,1,7,2,0,5,1611,27
000975,银泰黄金,2022-11-24,15:00-9:00,星期四,0,5,3,1,1,1166,0
002155,湖南黄金,2022-11-24,15:00-9:00,星期四,0,7,3,0,4,2201,15
600489,中金黄金,2022-11-24,15:00-9:00,星期四,0,7,2,1,4,1473,5
600547,山东黄金,2022-11-24,15:00-9:00,星期四,0,8,6,0,2,2502,13
600916,中国黄金,2022-11-24,15:00-9:00,星期四,0,21,9,2,10,3951,19
600988,赤峰黄金,2022-11-24,15:00-9:00,星期四,0,12,4,1,7,2475,18
601069,西部黄金,2022-11-24,15:00-9:00,星期四,0,6,1,0,5,779,1
000975,银泰黄金,2022-11-24,9:00-15:00,星期四,1,14,5,2,7,3223,37
002155,湖南黄金,2022-11-24,9:00-15:00,星期四,1,31,8,5,18,5613,42
600489,中金黄金,2022-11-24,9:00-15:00,星期四,1,53,17,4,32,10750,56
600547,山东黄金,2022-11-24,9:00-15:00,星期四,1,16,10,0,6,4267,39
600916,中国黄金,2022-11-24,9:00-15:00,星期四,1,17,7,1,9,3035,9
600988,赤峰黄金,2022-11-24,9:00-15:00,星期四,1,55,17,8,30,9959,74
601069,西部黄金,2022-11-24,9:00-15:00,星期四,1,15,6,1,8,2518,17
000975,银泰黄金,2022-11-25,15:00-24:00,星期五,0,4,1,1,2,1144,9
002155,湖南黄金,2022-11-25,15:00-24:00,星期五,0,5,2,1,2,1745,14
600489,中金黄金,2022-11-25,15:00-24:00,星期五,0,9,1,0,8,3801,9
600547,山东黄金,2022-11-25,15:00-24:00,星期五,0,16,8,1,7,10955,26
600916,中国黄金,2022-11-25,15:00-24:00,星期五,0,8,5,0,3,2297,0
600988,赤峰黄金,2022-11-25,15:00-24:00,星期五,0,5,2,2,1,1617,6
601069,西部黄金,2022-11-25,15:00-24:00,星期五,0,4,3,0,1,844,10
000975,银泰黄金,2022-11-25,15:00-9:00,星期五,0,8,3,0,5,5558,29
002155,湖南黄金,2022-11-25,15:00-9:00,星期五,0,9,2,2,5,2273,17
600489,中金黄金,2022-11-25,15:00-9:00,星期五,0,15,7,0,8,2974,16
600547,山东黄金,2022-11-25,15:00-9:00,星期五,0,8,5,1,2,2031,4
600916,中国黄金,2022-11-25,15:00-9:00,星期五,0,11,7,0,4,2244,1
600988,赤峰黄金,2022-11-25,15:00-9:00,星期五,0,12,3,0,9,7371,48
601069,西部黄金,2022-11-25,15:00-9:00,星期五,0,5,3,0,2,1162,7
000975,银泰黄金,2022-11-25,9:00-15:00,星期五,1,11,5,1,5,1935,7
002155,湖南黄金,2022-11-25,9:00-15:00,星期五,1,26,9,3,14,5333,49
600489,中金黄金,2022-11-25,9:00-15:00,星期五,1,69,22,8,39,12902,84
600547,山东黄金,2022-11-25,9:00-15:00,星期五,1,62,30,6,26,15291,85
600916,中国黄金,2022-11-25,9:00-15:00,星期五,1,15,7,2,6,3323,9
600988,赤峰黄金,2022-11-25,9:00-15:00,星期五,1,46,11,5,30,9275,91
601069,西部黄金,2022-11-25,9:00-15:00,星期五,1,19,8,1,10,2880,15
000975,银泰黄金,2022-11-26,0:00-24:00,星期六,0,1,1,0,0,394,0
002155,湖南黄金,2022-11-26,0:00-24:00,星期六,0,5,0,2,3,2788,21
600489,中金黄金,2022-11-26,0:00-24:00,星期六,0,5,2,0,3,1055,1
600547,山东黄金,2022-11-26,0:00-24:00,星期六,0,13,6,1,6,6332,10
600916,中国黄金,2022-11-26,0:00-24:00,星期六,0,3,1,0,2,742,1
600988,赤峰黄金,2022-11-26,0:00-24:00,星期六,0,11,7,1,3,5331,24
601069,西部黄金,2022-11-26,0:00-24:00,星期六,0,2,0,0,2,417,0
000975,银泰黄金,2022-11-27,0:00-24:00,星期日,0,3,0,0,3,683,0
002155,湖南黄金,2022-11-27,0:00-24:00,星期日,0,5,1,0,4,1712,3
600489,中金黄金,2022-11-27,0:00-24:00,星期日,0,10,3,1,6,2368,3
600547,山东黄金,2022-11-27,0:00-24:00,星期日,0,9,3,0,6,13539,7
600916,中国黄金,2022-11-27,0:00-24:00,星期日,0,5,3,1,1,1625,3
600988,赤峰黄金,2022-11-27,0:00-24:00,星期日,0,9,5,0,4,4975,42
601069,西部黄金,2022-11-27,0:00-24:00,星期日,0,6,2,0,4,1295,6
000975,银泰黄金,2022-11-28,0:00-9:00,星期一,0,1,0,0,1,172,0
002155,湖南黄金,2022-11-28,0:00-9:00,星期一,0,1,0,0,1,171,0
600489,中金黄金,2022-11-28,0:00-9:00,星期一,0,2,0,0,2,348,0
600547,山东黄金,2022-11-28,0:00-9:00,星期一,0,1,0,0,1,209,0
600988,赤峰黄金,2022-11-28,0:00-9:00,星期一,0,2,0,0,2,919,5
601069,西部黄金,2022-11-28,0:00-9:00,星期一,0,2,0,0,2,277,1
000975,银泰黄金,2022-11-28,9:00-15:00,星期一,1,7,4,0,3,1126,6
002155,湖南黄金,2022-11-28,9:00-15:00,星期一,1,37,11,5,21,5506,36
600489,中金黄金,2022-11-28,9:00-15:00,星期一,1,37,13,5,19,4823,31
600547,山东黄金,2022-11-28,9:00-15:00,星期一,1,17,4,1,12,4571,16
600916,中国黄金,2022-11-28,9:00-15:00,星期一,1,15,4,5,6,4715,32
600988,赤峰黄金,2022-11-28,9:00-15:00,星期一,1,32,9,4,19,5511,60
601069,西部黄金,2022-11-28,9:00-15:00,星期一,1,3,1,0,2,520,2
000975,银泰黄金,2022-11-29,15:00-9:00,星期二,0,4,1,0,3,569,1
002155,湖南黄金,2022-11-29,15:00-9:00,星期二,0,9,5,0,4,1724,9
600489,中金黄金,2022-11-29,15:00-9:00,星期二,0,9,5,0,4,1744,21
600547,山东黄金,2022-11-29,15:00-9:00,星期二,0,7,1,1,5,2255,10
600916,中国黄金,2022-11-29,15:00-9:00,星期二,0,12,6,2,4,3935,9
600988,赤峰黄金,2022-11-29,15:00-9:00,星期二,0,23,16,2,5,10648,76
601069,西部黄金,2022-11-29,15:00-9:00,星期二,0,5,2,0,3,702,1
000975,银泰黄金,2022-11-29,9:00-15:00,星期二,1,15,5,1,9,1907,25
002155,湖南黄金,2022-11-29,9:00-15:00,星期二,1,44,10,4,30,5834,65
600489,中金黄金,2022-11-29,9:00-15:00,星期二,1,44,9,9,26,4592,29
600547,山东黄金,2022-11-29,9:00-15:00,星期二,1,42,14,3,25,5519,33
600916,中国黄金,2022-11-29,9:00-15:00,星期二,1,22,9,3,10,2900,20
600988,赤峰黄金,2022-11-29,9:00-15:00,星期二,1,41,12,6,23,5349,33
601069,西部黄金,2022-11-29,9:00-15:00,星期二,1,9,2,0,7,974,13
000975,银泰黄金,2022-11-30,15:00-9:00,星期三,0,7,3,0,4,786,4
002155,湖南黄金,2022-11-30,15:00-9:00,星期三,0,8,4,2,2,1030,8
600489,中金黄金,2022-11-30,15:00-9:00,星期三,0,9,4,0,5,1343,12
600547,山东黄金,2022-11-30,15:00-9:00,星期三,0,15,3,1,11,2353,15
600916,中国黄金,2022-11-30,15:00-9:00,星期三,0,11,3,1,7,1576,4
600988,赤峰黄金,2022-11-30,15:00-9:00,星期三,0,15,6,2,7,3061,36
601069,西部黄金,2022-11-30,15:00-9:00,星期三,0,8,2,2,4,666,7
000975,银泰黄金,2022-11-30,9:00-15:00,星期三,1,73,17,10,46,8244,80
002155,湖南黄金,2022-11-30,9:00-15:00,星期三,1,38,13,3,22,4764,36
600489,中金黄金,2022-11-30,9:00-15:00,星期三,1,25,3,3,19,3096,16
600547,山东黄金,2022-11-30,9:00-15:00,星期三,1,24,7,4,13,4326,20
600916,中国黄金,2022-11-30,9:00-15:00,星期三,1,28,11,0,17,5545,24
600988,赤峰黄金,2022-11-30,9:00-15:00,星期三,1,44,14,3,27,5891,59
601069,西部黄金,2022-11-30,9:00-15:00,星期三,1,10,5,0,5,1060,11
000975,银泰黄金,2022-12-01,15:00-9:00,星期四,0,18,12,1,5,3257,51
002155,湖南黄金,2022-12-01,15:00-9:00,星期四,0,16,6,1,9,1654,13
600489,中金黄金,2022-12-01,15:00-9:00,星期四,0,14,3,1,10,1456,12
600547,山东黄金,2022-12-01,15:00-9:00,星期四,0,25,6,2,17,4586,18
600916,中国黄金,2022-12-01,15:00-9:00,星期四,0,10,6,0,4,1080,7
600988,赤峰黄金,2022-12-01,15:00-9:00,星期四,0,33,11,2,20,5844,65
601069,西部黄金,2022-12-01,15:00-9:00,星期四,0,7,5,0,2,1204,2
000975,银泰黄金,2022-12-01,9:00-15:00,星期四,1,37,9,1,27,4394,35
002155,湖南黄金,2022-12-01,9:00-15:00,星期四,1,62,29,8,25,7385,63
600489,中金黄金,2022-12-01,9:00-15:00,星期四,1,56,11,4,41,6344,52
600547,山东黄金,2022-12-01,9:00-15:00,星期四,1,26,9,2,15,3575,15
600916,中国黄金,2022-12-01,9:00-15:00,星期四,1,44,17,5,22,5447,68
600988,赤峰黄金,2022-12-01,9:00-15:00,星期四,1,110,34,9,67,11548,134
601069,西部黄金,2022-12-01,9:00-15:00,星期四,1,22,11,2,9,2196,17
000975,银泰黄金,2022-12-02,15:00-24:00,星期五,0,53,10,6,37,14958,127
002155,湖南黄金,2022-12-02,15:00-24:00,星期五,0,9,1,0,8,1113,8
600489,中金黄金,2022-12-02,15:00-24:00,星期五,0,10,3,1,6,1005,5
600547,山东黄金,2022-12-02,15:00-24:00,星期五,0,4,2,0,2,1105,4
600916,中国黄金,2022-12-02,15:00-24:00,星期五,0,1,0,0,1,59,0
600988,赤峰黄金,2022-12-02,15:00-24:00,星期五,0,22,3,3,16,4053,30
601069,西部黄金,2022-12-02,15:00-24:00,星期五,0,3,1,0,2,138,0
000975,银泰黄金,2022-12-02,15:00-9:00,星期五,0,12,4,1,7,1821,9
002155,湖南黄金,2022-12-02,15:00-9:00,星期五,0,20,8,1,11,4340,27
600489,中金黄金,2022-12-02,15:00-9:00,星期五,0,20,5,4,11,3222,34
600547,山东黄金,2022-12-02,15:00-9:00,星期五,0,16,9,1,6,1934,17
600916,中国黄金,2022-12-02,15:00-9:00,星期五,0,20,11,3,6,3431,6
600988,赤峰黄金,2022-12-02,15:00-9:00,星期五,0,46,17,3,26,10248,68
601069,西部黄金,2022-12-02,15:00-9:00,星期五,0,10,4,1,5,949,6
000975,银泰黄金,2022-12-02,9:00-15:00,星期五,1,391,105,69,217,41178,269
002155,湖南黄金,2022-12-02,9:00-15:00,星期五,1,122,35,15,72,13430,108
600489,中金黄金,2022-12-02,9:00-15:00,星期五,1,82,18,5,59,10185,67
600547,山东黄金,2022-12-02,9:00-15:00,星期五,1,90,30,11,49,10559,52
600916,中国黄金,2022-12-02,9:00-15:00,星期五,1,56,13,9,34,5810,40
600988,赤峰黄金,2022-12-02,9:00-15:00,星期五,1,235,57,36,142,22072,168
601069,西部黄金,2022-12-02,9:00-15:00,星期五,1,46,21,4,21,4281,52
000975,银泰黄金,2022-12-03,0:00-24:00,星期六,0,18,3,2,13,3682,27
002155,湖南黄金,2022-12-03,0:00-24:00,星期六,0,3,1,0,2,787,6
600489,中金黄金,2022-12-03,0:00-24:00,星期六,0,7,4,0,3,1293,8
600547,山东黄金,2022-12-03,0:00-24:00,星期六,0,7,2,0,5,1607,5
600916,中国黄金,2022-12-03,0:00-24:00,星期六,0,7,3,0,4,994,3
600988,赤峰黄金,2022-12-03,0:00-24:00,星期六,0,6,0,0,6,2939,31
601069,西部黄金,2022-12-03,0:00-24:00,星期六,0,2,1,0,1,373,1
000975,银泰黄金,2022-12-04,0:00-24:00,星期日,0,22,4,5,13,5066,41
002155,湖南黄金,2022-12-04,0:00-24:00,星期日,0,3,2,0,1,738,2
600489,中金黄金,2022-12-04,0:00-24:00,星期日,0,4,0,0,4,511,1
600547,山东黄金,2022-12-04,0:00-24:00,星期日,0,3,1,0,2,432,0
600916,中国黄金,2022-12-04,0:00-24:00,星期日,0,3,1,0,2,623,0
600988,赤峰黄金,2022-12-04,0:00-24:00,星期日,0,12,6,0,6,1881,18
601069,西部黄金,2022-12-04,0:00-24:00,星期日,0,5,4,0,1,551,0
000975,银泰黄金,2022-12-05,0:00-9:00,星期一,0,10,1,0,9,25026,119
002155,湖南黄金,2022-12-05,0:00-9:00,星期一,0,2,0,0,2,538,1
600988,赤峰黄金,2022-12-05,0:00-9:00,星期一,0,1,0,0,1,463,2
000975,银泰黄金,2022-12-05,9:00-15:00,星期一,1,84,17,7,60,60053,246
002155,湖南黄金,2022-12-05,9:00-15:00,星期一,1,52,13,7,32,9099,42
600489,中金黄金,2022-12-05,9:00-15:00,星期一,1,37,13,5,19,6066,29
600547,山东黄金,2022-12-05,9:00-15:00,星期一,1,25,5,4,16,6476,37
600916,中国黄金,2022-12-05,9:00-15:00,星期一,1,33,20,3,10,6352,49
600988,赤峰黄金,2022-12-05,9:00-15:00,星期一,1,149,39,14,96,23687,184
601069,西部黄金,2022-12-05,9:00-15:00,星期一,1,9,6,0,3,2113,15
000975,银泰黄金,2022-12-06,15:00-9:00,星期二,0,50,16,5,29,71126,136
002155,湖南黄金,2022-12-06,15:00-9:00,星期二,0,14,5,1,8,4127,10
600489,中金黄金,2022-12-06,15:00-9:00,星期二,0,19,8,1,10,4207,19
600547,山东黄金,2022-12-06,15:00-9:00,星期二,0,7,2,0,5,4001,19
600916,中国黄金,2022-12-06,15:00-9:00,星期二,0,8,5,0,3,2221,7
600988,赤峰黄金,2022-12-06,15:00-9:00,星期二,0,29,6,4,19,8302,47
601069,西部黄金,2022-12-06,15:00-9:00,星期二,0,8,5,0,3,2326,9
000975,银泰黄金,2022-12-06,9:00-15:00,星期二,1,29,13,4,12,13127,84
002155,湖南黄金,2022-12-06,9:00-15:00,星期二,1,60,15,7,38,11579,64
600489,中金黄金,2022-12-06,9:00-15:00,星期二,1,31,6,5,20,5178,32
600547,山东黄金,2022-12-06,9:00-15:00,星期二,1,18,6,3,9,3873,14
600916,中国黄金,2022-12-06,9:00-15:00,星期二,1,29,10,0,19,6791,41
600988,赤峰黄金,2022-12-06,9:00-15:00,星期二,1,74,15,6,53,14448,91
601069,西部黄金,2022-12-06,9:00-15:00,星期二,1,5,1,0,4,822,5
000975,银泰黄金,2022-12-07,15:00-9:00,星期三,0,60,8,6,46,43145,244
002155,湖南黄金,2022-12-07,15:00-9:00,星期三,0,22,9,3,10,9283,33
